FileName,Test Id,Model Name,base_curve_id,aug_id,Is_Valid,tmax_original,train_horizon,is_censored,too_sparse,n_points_observed_raw,max_gap_hours_raw,missing_frac_on_grid_raw,is_synthetic,gap_augmented,gap_pattern,T0.0 (h),T0.5 (h),T1.0 (h),T1.5 (h),T2.0 (h),T2.5 (h),T3.0 (h),T3.5 (h),T4.0 (h),T4.5 (h),T5.0 (h),T5.5 (h),T6.0 (h),T6.5 (h),T7.0 (h),T7.5 (h),T8.0 (h),T8.5 (h),T9.0 (h),T9.5 (h),T10.0 (h),T10.5 (h),T11.0 (h),T11.5 (h),T12.0 (h),T12.5 (h),T13.0 (h),T13.5 (h),T14.0 (h),T14.5 (h),T15.0 (h),T15.5 (h),T16.0 (h)
SD1,SD1_634,Flat,SD1_634_A,SD1_634_A_H8,False,16.0,8.0,1,False,17,0.5,0.0,1,,,0.8012223897248165,0.872860136720961,0.9027318213004344,1.0,0.6948810851494376,0.8621648075216614,0.8523075044879785,0.6396434229541568,0.061445578865984805,0.2617448528562968,0.10012146881165973,0.1488881697933156,0.062016047380225287,0.0,0.5313086188901601,0.5029896152376404,0.2917793393581921,,,,,,,,,,,,,,,,
SD1,SD1_635,Flat,SD1_635_A,SD1_635_A_H12,False,16.0,12.0,1,False,25,0.5,0.0,1,,,1.0,0.9396299940564772,0.8663058151122185,0.7729743427964813,0.6966484934110037,0.6622502667831589,0.6519595846614481,0.5624538015758761,0.5426828898868541,0.5063688478800961,0.451666836913685,0.3675114694257859,0.2923805561919528,0.21779233452867383,0.20303192355954233,0.3019559854878625,0.29550353984073596,0.2606247104164923,0.18557290244578636,0.20535947335417057,0.10873200775578595,0.06943193418514178,0.0,0.00374128692762951,0.0693966851035752,,,,,,,,
SD1,SD1_635,Flat,SD1_635_A,SD1_635_A_H14.5,False,16.0,14.5,1,False,30,0.5,0.0,1,,,1.0,0.9470383183993707,0.8827121392284365,0.8008338680099728,0.7338743693338763,0.7036973319488788,0.6946694741333073,0.6161474214830596,0.5988027034651796,0.566944950590465,0.5189557141735016,0.44512749918131367,0.3792162996896777,0.31378119520114517,0.3008321127251072,0.3876166771558277,0.3819560454138302,0.35135738255635784,0.28551558090050466,0.30287403651169803,0.21810424086706992,0.1836268882347553,0.12271531577823694,0.1658175914498029,0.15399086086787922,0.14528104707373538,0.08765138985069981,0.0,0.020387028553230768,0.11056648449900845,,,
SD1,SD1_635,Flat,SD1_635_A,SD1_635_A_H16,False,16.0,16.0,0,False,33,0.5,0.0,1,,,1.0,0.9491649036217871,0.887421631524517,0.808831041443582,0.7445601862561638,0.7155948558982046,0.7069294961839101,0.6315603614877976,0.6149120907863367,0.5843335311780602,0.5382712200005353,0.46740744998544753,0.4041428013319742,0.3413351309057115,0.32890599656208075,0.4122058760909152,0.40677253727935836,0.3774025110945107,0.3142044737260993,0.33086593041144474,0.24949992009381008,0.2164069462500845,0.15794117320826292,0.19931275114279592,0.1879609025835896,0.17960081638012715,0.124285178910988,0.04015327984584016,0.05836132284020515,0.1275567130231876,0.1584472923604861,0.11642382330909394,0.0
SD1,SD1_636,Logistic,SD1_636_A,SD1_636_A_H12,True,16.0,12.0,1,False,25,0.5,0.0,1,,,0.03848126268951333,0.01892208198453845,0.006524069284946322,0.0052852274952741715,0.0,0.003990873256824025,0.005885446610507987,0.02005312741524634,0.0186689607339426,0.014092137379859595,0.019182041300689897,0.03064768346985087,0.020046378504190995,0.000986630764310552,0.002018095971589888,0.0232063652831444,0.027653722862510752,0.02640576237494317,0.01428834015466967,0.05589360506183652,0.2391105487933611,0.5272379307895532,0.7940064190092827,0.9441685808068286,1.0,,,,,,,,
SD1,SD1_636,Logistic,SD1_636_A,SD1_636_A_H14.5,True,16.0,14.5,1,False,30,0.5,0.0,1,,,0.037434871263716495,0.018407548339772123,0.006346665278842003,0.005141510362625411,0.0,0.003882352505021341,0.005725408180378747,0.019507838120634825,0.018161310020966933,0.013708940709718762,0.018660438781867336,0.029814304548214633,0.019501272727535185,0.0009598020715898403,0.0019632194375700657,0.02257533241262456,0.02690175641254863,0.02568773075618605,0.0138998082931414,0.05437373318118956,0.23260859925772043,0.5129011546139783,0.772415612190322,0.9100055763258044,0.9794052164209824,0.98185230407381,0.9850541916514002,0.9747203702232462,0.9825045481522694,1.0,,,
SD1,SD1_636,Logistic,SD1_636_A,SD1_636_A_H16,True,16.0,16.0,0,False,33,0.5,0.0,1,,,0.03774332594983209,0.0185592222831738,0.006398960333703414,0.005183875219549624,0.0,0.003914342192254142,0.005772584220352847,0.019668578197498034,0.01831095501753982,0.013821899212335335,0.01881419648405607,0.03005996752609397,0.01966195870707685,0.0009677106188008011,0.0019793959119360576,0.022761347933400254,0.02712342066702768,0.025899391719879573,0.014014339500526196,0.05482176017407501,0.2345252403479589,0.5171273415705265,0.7787801382903455,0.9175038119262852,0.9874752890140708,0.9899425401035115,0.9931708104946224,0.9827518407665707,1.0,0.9744960227299414,0.9719585710953637,0.9647392268689604,0.9559716459183687
SD1,SD1_637,Flat,SD1_637_A,SD1_637_A_H10,False,16.0,10.0,1,False,21,0.5,0.0,1,,,1.0,0.8393811547663312,0.7471004579156403,0.7603190875584611,0.7684496357764956,0.7652677431445544,0.6814322159150804,0.5774610722403171,0.5139837258055379,0.5378799419441596,0.4465948867926474,0.44395671114840496,0.30789173556082206,0.47852857584385566,0.36733207005812146,0.31263544514013725,0.11535797607864946,0.15135138072927729,0.0,0.02170821915622397,0.14717038613974365,,,,,,,,,,,,
SD1,SD1_637,Flat,SD1_637_A,SD1_637_A_H14.5,False,16.0,14.5,1,False,30,0.5,0.0,1,,,1.0,0.8750466246925646,0.8032568883733857,0.8135403167494674,0.8198654739342627,0.8173901216575824,0.7521703021354003,0.6712859867374413,0.62190380694997,0.6404938600614394,0.5694786828590831,0.5674263150256423,0.46157461414920997,0.5943214852535441,0.5078162018908934,0.4652649813819673,0.31179304229860827,0.33979409904484076,0.22205034455544131,0.24016024728679192,0.28208203042792224,0.3393497438660783,0.2604585673828168,0.23235964023803435,0.1790175592232852,0.18367624016298015,0.1316906975435076,0.0,0.02551143220067281,0.13923527961514048,,,
SD1,SD1_637,Flat,SD1_637_A,SD1_637_A_H8,False,16.0,8.0,1,False,17,0.5,0.0,1,,,1.0,0.8072022177674257,0.6964336857822371,0.712300581572591,0.7220600320436212,0.7182406679967189,0.6176092402297795,0.4928081567235658,0.41661353835963766,0.44529720538870904,0.335723785416813,0.3325570685062912,0.1692323633968038,0.3740551805816876,0.24058118083830465,0.1405781377540901,0.0,,,,,,,,,,,,,,,,
SD1,SD1_638,ModifiedGompertz,SD1_638_A,SD1_638_A_H12,True,16.0,12.0,1,False,25,0.5,0.0,1,,,0.012193022373286571,0.012193022373286571,0.012193022373286571,0.012193022373286571,0.012193022373286571,0.006190401881393223,0.036203504340859956,0.039436302733242536,0.06328978071728528,0.03236960437470918,0.08805138824285814,0.0745152467278041,0.06096511186643283,0.0,0.0076624358991451685,0.021355229464095977,0.03767707143378442,0.14759760107244782,0.4754453494863125,0.835683150584753,0.9970839584064144,1.0,0.9763509669011564,0.9637845230276062,0.943723605880878,,,,,,,,
SD1,SD1_638,ModifiedGompertz,SD1_638_A,SD1_638_A_H14.5,True,16.0,14.5,1,False,30,0.5,0.0,1,,,0.012193022373286571,0.012193022373286571,0.012193022373286571,0.012193022373286571,0.012193022373286571,0.006190401881393223,0.036203504340859956,0.039436302733242536,0.06328978071728528,0.03236960437470918,0.08805138824285814,0.0745152467278041,0.06096511186643283,0.0,0.0076624358991451685,0.021355229464095977,0.03767707143378442,0.14759760107244782,0.4754453494863125,0.835683150584753,0.9970839584064144,1.0,0.9763509669011564,0.9680765261552832,0.8921068715898819,0.9464189632319169,0.933405427077309,0.9427920352474295,0.965024369460615,0.9865087345723489,,,
SD1,SD1_638,ModifiedGompertz,SD1_638_A,SD1_638_A_H8,True,16.0,8.0,1,False,17,0.5,0.0,1,,,0.1384762082303177,0.1384762082303177,0.1384762082303177,0.1384762082303177,0.1384762082303177,0.07030442114460729,0.41116335657315917,0.44787826200390674,0.718782315421571,0.3676217379495396,1.0,0.8462699818233478,0.6923810411515882,0.0,0.08702231789930545,0.29283787922335447,0.6701664083174445,,,,,,,,,,,,,,,,
SD1,SD1_639,Flat,SD1_639_A,SD1_639_A_H10,False,16.0,10.0,1,False,21,0.5,0.0,1,,,1.0,0.6434608106915278,0.4073728954390759,0.48223328419492373,0.1368164932496501,0.523012061821358,0.7185195451953562,0.5529571927143526,0.0,0.3740899570508898,0.4885220162152487,0.43831767354751133,0.2479206836480229,0.6187793836534791,0.615653268132653,0.37690537222507303,0.49064272914880197,0.6271990220251876,0.5347968668375432,0.3785767670140855,0.10841876434325612,,,,,,,,,,,,
SD1,SD1_639,Flat,SD1_639_A,SD1_639_A_H14.5,False,16.0,14.5,1,False,30,0.5,0.0,1,,,0.7711176320680224,0.5021913180161033,0.3241176174386529,0.3805824578273095,0.12004541958272448,0.41134060921002275,0.5588057643737859,0.4339272810720264,0.016849035189466503,0.2990133422006004,0.3853258509044252,0.3474582918032207,0.20384782138183305,0.4835748926751538,0.48121696190758,0.30113692145366217,0.3869254380731987,0.4899255614960072,0.4202295175540681,0.11389010072266889,0.41005318308407773,0.483907916685871,0.3601346927302964,0.4599027844805895,1.0,0.9648390867059558,0.36152643804374224,0.0536875684591215,0.0,0.21475027383648587,,,
SD1,SD1_639,Flat,SD1_639_A,SD1_639_A_H16,False,16.0,16.0,0,False,33,0.5,0.0,1,,,0.7671950940147972,0.4936599771533243,0.31253448681546203,0.3699670098049889,0.10496494240144018,0.4012522879399097,0.5512446700276207,0.42422604545064607,0.0,0.28699997976964886,0.37479169415855607,0.3362751687656302,0.19020353219955774,0.47472450741644917,0.47232616692554785,0.2891599524788971,0.37641869471699185,0.48118401266860267,0.410293532532248,0.09870413497677187,0.3999427981748327,0.47506323872286804,0.3491688151951168,0.4506467115927669,1.0,0.9642365063428279,0.35058441194806717,0.037469864332335054,0.1193813464659069,0.1193813464659069,0.07943202016728679,0.23922932536176714,0.532191051551648
SD1,SD1_64,Logistic,SD1_64_A,SD1_64_A_H10,False,16.0,10.0,1,False,21,0.5,0.0,1,,,0.04863358218279666,0.06111417516886022,0.05729201337990397,0.02660314752508983,0.009334224484378331,0.0,0.03350103910145628,0.060853202874577524,0.09196906535828239,0.09408806115629041,0.1458971771887327,0.3063087164106864,0.5031467113496779,0.660244595792281,0.7350807283242029,0.8844491993824982,0.9434436985986911,1.0,0.9644599286980681,0.9347929174652142,0.8975045819854912,,,,,,,,,,,,
SD1,SD1_64,Logistic,SD1_64_A,SD1_64_A_H12,False,16.0,12.0,1,False,25,0.5,0.0,1,,,0.07565148474705803,0.0875252574783514,0.08388893342908726,0.05469219422381788,0.03826290534879651,0.02938252119764735,0.06125470267148027,0.08727697394607555,0.11687994873118783,0.11889591660644891,0.16818601603244215,0.32079816854196624,0.5080656821447974,0.6575252934406222,0.7287228103186447,0.8708288208701801,0.9269549421908367,0.980761413574972,0.946949339904729,1.0,0.6791184347635395,0.2825060154690438,0.02996843312057623,0.0,0.20326534922670056,,,,,,,,
SD1,SD1_64,Logistic,SD1_64_A,SD1_64_A_H16,False,16.0,16.0,0,False,33,0.5,0.0,1,,,0.04766961708386096,0.05990283252723463,0.056156429718013635,0.0260758471580382,0.009149211038427509,0.0,0.032837015786239585,0.059647032958714395,0.09014614865735139,0.09222314388903481,0.14300535264012018,0.3002373784818891,0.49317385211092474,0.6471579030474928,0.7205107103407153,0.8669185524155154,0.924743723037737,0.9801790233071359,0.9453433909301423,1.0,0.6694047116971383,0.26078604578986786,0.0006036486419468095,0.08816632952383943,0.12410097326490484,0.10037723013520908,0.07828385493989987,0.03941500505275336,0.09988418981426397,0.10479004193824391,0.12039427677003851,0.08577470923075475,0.012664352638729247
SD1,SD1_640,Logistic,SD1_640_A,SD1_640_A_H12,False,16.0,12.0,1,False,25,0.5,0.0,1,,,0.0,0.01909791133174721,0.03770888716645699,0.058835536332155165,0.05210139974387761,0.0586524733030954,0.05381908402269027,0.22677054333080843,0.5715092056609943,0.893449175060157,0.9678344412646761,0.9311133924548081,0.9278727688126784,0.9369888876703089,0.9345267393634917,0.9420046992897515,0.9193372540406212,0.9211233781488347,0.9544439804740212,0.9743330682585474,0.9483247282066015,1.0,0.7076461273857294,0.4625107184774148,0.15390115444336183,,,,,,,,
SD1,SD1_640,Logistic,SD1_640_A,SD1_640_A_H14.5,False,16.0,14.5,1,False,30,0.5,0.0,1,,,0.0,0.01909791133174721,0.03770888716645699,0.058835536332155165,0.05210139974387761,0.0586524733030954,0.05381908402269027,0.22677054333080843,0.5715092056609943,0.893449175060157,0.9678344412646761,0.9311133924548081,0.9278727688126784,0.9369888876703089,0.9345267393634917,0.9420046992897515,0.9193372540406212,0.9211233781488347,0.9544439804740212,0.9743330682585474,0.9483247282066015,1.0,0.7076461273857294,0.371591579699148,0.16847060669384342,0.24914021217048782,0.17903839602588748,0.15819946333325915,0.16883957009924808,0.2094086591945944,,,
SD1,SD1_640,Logistic,SD1_640_A,SD1_640_A_H16,False,16.0,16.0,0,False,33,0.5,0.0,1,,,0.0,0.01909791133174721,0.03770888716645699,0.058835536332155165,0.05210139974387761,0.0586524733030954,0.05381908402269027,0.22677054333080843,0.5715092056609943,0.893449175060157,0.9678344412646761,0.9311133924548081,0.9278727688126784,0.9369888876703089,0.9345267393634917,0.9420046992897515,0.9193372540406212,0.9211233781488347,0.9544439804740212,0.9743330682585474,0.9483247282066015,1.0,0.7076461273857294,0.371591579699148,0.16847060669384342,0.24914021217048782,0.17903839602588748,0.15819946333325915,0.16634441616139609,0.20810396685021987,0.1964941899474536,0.2518918720202027,0.3451185382639787
SD1,SD1_641,Flat,SD1_641_A,SD1_641_A_GAP1S,False,16.0,16.0,0,False,18,2.5,0.41935483870967744,1,1.0,scattered,,,1.0,0.6158960501676081,0.36091131884649363,0.2860888829708951,0.22659681082750452,0.2400980263224532,0.3220669531679838,0.414227493517234,0.55181519199493,0.4343727494166623,0.2757592900993269,0.27203056076377213,0.48356885521406684,0.5660523479660805,0.5967556341176568,0.6404039719193424,0.7419850958726313,0.5552307634096906,0.2666078899936,0.07163623409300936,0.1425162307848242,0.13058587620232923,0.08090132097947787,0.09760622178669152,0.2844611091797448,0.7301751499427235,0.7917245714706326,0.4636895950041168,0.020864689548919232,0.0,0.2928140796930674
SD1,SD1_641,Flat,SD1_641_A,SD1_641_A_GAP2S,False,16.0,16.0,0,False,9,4.5,0.6896551724137931,1,1.0,scattered,,,,0.898986909576735,0.6635944938285308,0.5061355151915014,0.40322994253229405,0.4890084105410945,0.35273998725441763,0.23775364860469603,0.4601540956967337,0.9108021164790367,1.0,0.8981353575808472,0.8440363466467233,0.7899373357125997,0.7456392727296566,0.6621374179419912,0.5230968580976361,0.3262409733157454,0.21363216901628931,0.21326978339755315,0.2602292732642983,0.2501511991833852,0.21294886805669927,0.18252760119145647,0.15210633432621376,0.12168506746097099,0.09126380059572824,0.060842533730485496,0.03042126686524271,0.0,
SD1,SD1_641,Flat,SD1_641_A,SD1_641_A_H12,False,16.0,12.0,1,False,25,0.5,0.0,1,,,0.53880693754304,0.8854784715635747,0.9600211143097989,1.0,0.1750354689756333,0.0,0.4186868465415519,0.7506009633191943,0.4693071433844964,0.26341478639297317,0.6252493791268953,0.7674741930743747,0.24534125613125482,0.22582916412323203,0.41664446941528027,0.30583817120439755,0.18328079668034158,0.23671660475063377,0.6606152554322302,0.5181592564805315,0.7518162421217197,0.4087858581015429,0.759294301756599,0.6934383021918953,0.4069842469899075,,,,,,,,
SD1,SD1_641,Flat,SD1_641_A,SD1_641_A_H14.5,False,16.0,14.5,1,False,30,0.5,0.0,1,,,0.53880693754304,0.8854784715635747,0.9600211143097989,1.0,0.1750354689756333,0.0,0.4186868465415519,0.7506009633191943,0.4693071433844964,0.26341478639297317,0.6252493791268953,0.7674741930743747,0.24534125613125482,0.22582916412323203,0.41664446941528027,0.30583817120439755,0.18328079668034158,0.23671660475063377,0.6606152554322302,0.5181592564805315,0.7518162421217197,0.4087858581015429,0.759294301756599,0.6008918403025978,0.493848297556341,0.18198929520921764,0.19540508387997557,0.8187655539864483,0.8877002441224909,0.7215223429447586,,,
SD1,SD1_641,Flat,SD1_641_A,SD1_641_A_H8,False,16.0,8.0,1,False,17,0.5,0.0,1,,,0.5389134185045659,0.8855049124696854,0.9600303446962369,1.0,0.17522593805168638,0.00023088153355705252,0.41882106101389927,0.7506585449512508,0.4694296705650796,0.2635848503166862,0.6253359021249439,0.7675278789892692,0.2455154928993515,0.22600790587305444,0.41677915543479066,0.30554673760275985,0.0,,,,,,,,,,,,,,,,
SD1,SD1_642,Diauxic,SD1_642_A,SD1_642_A_GAP1S,False,16.0,16.0,0,False,15,3.5,0.5454545454545454,1,1.0,scattered,0.022974651343138006,0.006008159316118244,0.0,0.010735118156417894,0.016959622874829695,0.021451383291532653,0.01569123502138396,0.04635204540588316,0.12638682459348566,0.25753954566310994,0.35841849480672455,0.4219938804416193,0.4523962677755934,0.49064460388090914,0.5344528396956417,0.5536669232191485,0.5507931222035256,0.5390221919203986,0.5422293751609214,0.5430820049478862,0.5439346347348508,0.5447872645218155,0.5440002309101538,0.5507359408699777,0.5600472219946303,0.5838976221370527,0.6104331529456616,0.6380053320355102,0.6457646306001417,0.6912525336301836,0.7922819341322965,0.8894797353053592,1.0
SD1,SD1_642,Diauxic,SD1_642_A,SD1_642_A_GAP2S,False,16.0,16.0,0,False,19,2.0,0.3870967741935484,1,1.0,scattered,0.03213954139136746,0.019234810536489413,0.0152764159689206,0.027549901665053996,0.03174472027719601,0.0,0.017516307006136628,0.09107529702115508,0.1997810356128267,0.32534063884966924,0.45070276755435107,0.5558350247703933,0.6400931543256243,0.6708130131068979,0.6836421282180777,0.6821208325185316,0.6928708399555077,0.6818236486354712,0.7026936856408096,0.747139662062835,0.7589848598011252,0.7404402433880438,0.7005880092985352,0.6901664410738888,0.7030841960524851,0.7342820600434328,0.7622360548799355,0.7904224374603542,0.8033236861960561,0.8805611085609459,1.0,,
SD1,SD1_642,Diauxic,SD1_642_A,SD1_642_A_H10,False,16.0,10.0,1,False,21,0.5,0.0,1,,,0.04399128509671673,0.024152514548432716,0.019687310941103077,0.04819880514769084,0.0440281997418319,0.007044528634785814,0.0,0.07573911171198154,0.223331515089314,0.4182895239448347,0.6445970732462082,0.8085381854464359,0.9044379028304015,0.8861825858549565,0.9047563231287807,0.8961600906708594,0.9073291067893317,0.904831167878688,0.8957036039131634,0.9339249446368438,1.0,,,,,,,,,,,,
SD1,SD1_642,Diauxic,SD1_642_A,SD1_642_A_H12,False,16.0,12.0,1,False,25,0.5,0.0,1,,,0.04452327679280908,0.02444459369891143,0.01992539186817826,0.04878167887015135,0.04456063785099498,0.007129718933917824,0.0,0.07665503354539924,0.22603228891854016,0.4233479475124082,0.6523922601687655,0.8183159311905169,0.9153753749428692,0.896899294308915,0.9156976459347264,0.906997458243962,0.9183015425654995,0.9157733957908463,0.906535451139135,0.9484804995538428,0.9796720100726781,1.0,0.9376171597860861,0.9265365596812501,0.9417025885550715,,,,,,,,
SD1,SD1_642,Diauxic,SD1_642_A,SD1_642_A_H16,False,16.0,16.0,0,False,33,0.5,0.0,1,,,0.026820556974561732,0.014725277770380888,0.01200293748206907,0.029385793043493588,0.02684306305367105,0.004294900255648723,0.0,0.046176536020892625,0.1361605056887777,0.25502228416741685,0.3929972150308013,0.49294864701493746,0.5514166783144593,0.5402867972947945,0.5516108124420657,0.5463698711534134,0.5531793842762215,0.5516564437045923,0.5460915608229467,0.5713590083660063,0.5901485886766851,0.6023940488336541,0.5648149971394516,0.5578160953189429,0.5623826240461715,0.5875720351920445,0.6147595384575264,0.6428569741144473,0.6486750847019264,0.7016205713874055,0.8048088562619489,0.8985482405684085,1.0
SD1,SD1_643,Logistic,SD1_643_A,SD1_643_A_H10,False,16.0,10.0,1,False,21,0.5,0.0,1,,,0.024419682375993818,0.01449855755661448,0.008158701216209032,0.008649557712576394,0.0,0.018317920545972803,0.04116979124398299,0.06001134849063663,0.03635490935983522,0.025675482904069156,0.008273906114185343,0.03368357657071563,0.02482362937186086,0.062299627628139606,0.3137333728716311,0.7076090154269546,0.9384533361082522,1.0,0.9337068409322301,0.8407985898234618,0.6913457294229473,,,,,,,,,,,,
SD1,SD1_643,Logistic,SD1_643_A,SD1_643_A_H12,False,16.0,12.0,1,False,25,0.5,0.0,1,,,0.024419682375993818,0.01449855755661448,0.008158701216209032,0.008649557712576394,0.0,0.018317920545972803,0.04116979124398299,0.06001134849063663,0.03635490935983522,0.025675482904069156,0.008273906114185343,0.03368357657071563,0.02482362937186086,0.062299627628139606,0.3137333728716311,0.7076090154269546,0.9384533361082522,1.0,0.9337068409322301,0.8289275117842612,0.6896056874492269,0.6767331878312617,0.6900252194363176,0.6953053836273471,0.7087213282517715,,,,,,,,
SD1,SD1_643,Logistic,SD1_643_A,SD1_643_A_H14.5,False,16.0,14.5,1,False,30,0.5,0.0,1,,,0.024419682375993818,0.01449855755661448,0.008158701216209032,0.008649557712576394,0.0,0.018317920545972803,0.04116979124398299,0.06001134849063663,0.03635490935983522,0.025675482904069156,0.008273906114185343,0.03368357657071563,0.02482362937186086,0.062299627628139606,0.3137333728716311,0.7076090154269546,0.9384533361082522,1.0,0.9337068409322301,0.8289275117842612,0.6896056874492269,0.6767331878312617,0.6900252194363176,0.7085380339077884,0.7123415315240645,0.6925835736855503,0.7157814348823044,0.7647594721958443,0.7237866570114648,0.627938311385135,,,
SD1,SD1_644,Logistic,SD1_644_A,SD1_644_A_GAP1S,True,16.0,16.0,0,False,12,2.0,0.5714285714285714,1,1.0,scattered,,,,0.0,0.2521138004319339,0.4595163205358456,0.6725432410493981,0.6241914222111936,0.463681224305171,0.38241735595058,0.4887972891835342,0.5622269920587679,0.6167361114165916,0.6422508239729672,0.6576059402857526,0.6901026011157961,0.7381171384237023,0.7569138720969711,0.7374215669473303,0.6746931376523673,0.6835558668780174,0.7842671443021337,1.0,0.9651881684474904,0.7803291225077663,0.5850465172636637,0.5742987573468449,0.5240904540138099,0.49737678797553475,0.5019893049969355,0.5359701186367919,,
SD1,SD1_644,Logistic,SD1_644_A,SD1_644_A_GAP2S,True,16.0,16.0,0,False,14,2.5,0.5625,1,1.0,scattered,,0.0,0.5667174588245477,0.9057409541830153,0.9456284399005582,0.9461808167025074,0.9682166876825913,0.9826046168268043,0.9861579617035343,0.9820633647443942,0.9798807532442215,0.9789415701164387,0.9719258277883864,0.9622753741929675,0.9525675945066162,0.9538469125504307,0.9615774574463571,0.9746402888572169,0.9890684883737847,0.9873231428409629,1.0,0.9951233684142153,0.985903696056132,0.9638478363298314,0.9678594632538633,0.9674027727004461,0.9661014861808241,0.9681785835260206,0.9750417246797112,0.98528324969822,0.9970845476298477,0.9968640011648592,0.9886288917687933
SD1,SD1_644,Logistic,SD1_644_A,SD1_644_A_H10,True,16.0,10.0,1,False,21,0.5,0.0,1,,,0.0,0.4136929200916966,0.7197398719278424,0.9485803919209026,0.9944851330435233,0.9985167446630975,0.9957486337024787,0.9812101757163846,0.9759100889024627,0.972413394985897,0.991692330110162,0.9962806171182971,0.9888843065820275,0.9796953721492841,0.9768585244614004,0.9769933326451081,0.9805948623231346,0.9937941474757057,1.0,0.9975020992006621,0.9874596131333255,,,,,,,,,,,,
SD1,SD1_644,Logistic,SD1_644_A,SD1_644_A_H12,True,16.0,12.0,1,False,25,0.5,0.0,1,,,0.0,0.41176503364110273,0.7163857493899602,0.9441598297210999,0.9898506461567603,0.993863469711473,0.9911082586661187,0.976637552615827,0.9713621651986297,0.9678817665302933,0.9870708582078789,0.9916377629396326,0.9842759205950451,0.9751298083169192,0.9723061808703164,0.9724403608226521,0.9760251066981757,0.9891628807110407,0.9953398128008414,0.9890356245967147,0.9957352395502507,0.9896612521062587,1.0,0.99733409490069,0.9879620373441614,,,,,,,,
SD1,SD1_644,Logistic,SD1_644_A,SD1_644_A_H14.5,True,16.0,14.5,1,False,30,0.5,0.0,1,,,0.0,0.41176503364110273,0.7163857493899602,0.9441598297210999,0.9898506461567603,0.993863469711473,0.9911082586661187,0.976637552615827,0.9713621651986297,0.9678817665302933,0.9870708582078789,0.9916377629396326,0.9842759205950451,0.9751298083169192,0.9723061808703164,0.9724403608226521,0.9760251066981757,0.9891628807110407,0.9953398128008414,0.9890356245967147,0.9957352395502507,0.9896612521062587,1.0,0.9945282368860393,0.9911483176293975,0.981844119245868,0.9848754196830718,0.9794390488292135,0.9778934838206961,0.97629885094301,,,
SD1,SD1_645,ModifiedGompertz,SD1_645_A,SD1_645_A_GAP1S,True,16.0,16.0,0,False,19,2.5,0.42424242424242425,1,1.0,scattered,0.008488257305205625,0.005700896243578241,0.0063977365089850835,0.01053573998865357,0.016587996582929466,0.0,0.06292599448854087,0.2466590771279055,0.5233660806091333,0.7547163719767047,0.9006181620972629,0.9659262354049271,0.9787379434463412,0.9757865095876764,0.9687841006107811,0.972658620329389,0.9626885547996425,0.9546121759604621,0.9703936217516915,0.9898241010637899,0.9947356189663825,0.9931355991880539,0.9959789043037833,0.9991551285016393,1.0,0.9972976543193842,0.9918220237092583,0.9881469082710093,0.9861448858968922,0.9853238703915743,0.9842076031690568,0.9830913359465389,0.9819750687240212
SD1,SD1_645,ModifiedGompertz,SD1_645_A,SD1_645_A_GAP2S,True,16.0,16.0,0,False,8,2.5,0.5555555555555556,1,1.0,scattered,0.008023226042985714,0.00792574652679926,0.009534824347070554,0.0,0.04181474494137117,0.15794990496300684,0.3196670963732064,0.46958912391753505,0.62573090286056,0.7569936762087994,0.8530111916310923,0.9315434099502564,0.9867205457014893,1.0,0.9837046203318836,0.9748029491554238,0.9659012779789642,0.9569996068025048,,,,,,,,,,,,,,,
SD1,SD1_645,ModifiedGompertz,SD1_645_A,SD1_645_A_H10,True,16.0,10.0,1,False,21,0.5,0.0,1,,,0.020732397332698275,0.02063656175799374,0.02221850331538783,0.02651572062921346,0.02445112190458778,0.028231354031604653,0.0,0.07658875610428079,0.36090322057932,0.7232014801331801,0.9218375902493686,0.971594908709387,0.9843114810509326,0.981381963608475,0.9758620548596777,0.9725552908710408,0.958399327080536,0.9621459013203999,0.9880889416646208,0.9978413064203638,1.0,,,,,,,,,,,,
SD1,SD1_645,ModifiedGompertz,SD1_645_A,SD1_645_A_H16,True,16.0,16.0,0,False,33,0.5,0.0,1,,,0.020487023091530422,0.020392321760060887,0.021955540556985537,0.0262018989942137,0.02416173542473393,0.027897227352403853,0.0,0.0756823048333784,0.35663182096915447,0.7146421702014111,0.9109273614148722,0.960095786846084,0.9726618546782624,0.9697670089675826,0.9643124300211626,0.9610448025921532,0.9470563789475058,0.9507586113393754,0.9763946078943087,0.9924228675664277,0.9806065851770567,0.9773078009349008,0.9881905115074241,0.9997784087929097,1.0,0.9985906709779203,0.9943025616636072,0.9882001414206445,0.981524578119222,0.9814330085841301,0.9814030639600775,0.9798637079070148,0.9784319188078093
SD1,SD1_645,ModifiedGompertz,SD1_645_A,SD1_645_A_H8,True,16.0,8.0,1,False,17,0.5,0.0,1,,,0.021062842130585176,0.02096547907371804,0.022572634519781802,0.026938343339146135,0.024840837860066137,0.028681321487241535,0.0,0.07780947147188437,0.3666555023761277,0.7347282786552791,0.9365303646211038,0.9870807436605653,1.0,0.9970237902342357,0.9914159020250037,0.98340029432618,0.9753580875329008,,,,,,,,,,,,,,,,
